date,hospital,ed_trolleys,ward_trolleys,total_trolleys,total_color,surge,delayed,delayed_color,gt_24hrs,gt_75_24hrs
19/01/2026,St. Michael's Hospital,,,,none,,7,red,,
19/01/2026,St. Vincent's University Hospital,40.0,3.0,43.0,red,50.0,20,none,7.0,2.0
19/01/2026,Tipperary University Hospital,8.0,0.0,8.0,green,36.0,12,red,1.0,
19/01/2026,UH Waterford,0.0,0.0,0.0,green,7.0,20,none,,
19/01/2026,Wexford General Hospital,0.0,1.0,1.0,green,33.0,5,none,,
19/01/2026,Bantry General Hospital,,,,none,,11,red,,
19/01/2026,Cork University Hospital,25.0,10.0,35.0,red,42.0,25,red,3.0,1.0
19/01/2026,Mallow General Hospital,,,,none,,6,red,,
19/01/2026,Mercy University Hospital,14.0,1.0,15.0,red,24.0,16,red,7.0,
19/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
19/01/2026,UH Kerry,4.0,0.0,4.0,green,19.0,14,red,,
19/01/2026,Ennis Hospital,,,,none,,3,red,,
19/01/2026,Nenagh Hospital,,,,none,,2,none,,
19/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
19/01/2026,UH Limerick,21.0,57.0,78.0,red,47.0,12,none,41.0,
19/01/2026,Galway University Hospital,24.0,21.0,45.0,red,72.0,45,red,16.0,
19/01/2026,Letterkenny University Hospital,10.0,4.0,14.0,red,14.0,35,red,1.0,
19/01/2026,Mayo University Hospital,21.0,12.0,33.0,red,15.0,8,none,12.0,3.0
19/01/2026,Portiuncula University Hospital,5.0,0.0,5.0,green,27.0,5,none,,
19/01/2026,Roscommon University Hospital,,,,none,,8,red,,
19/01/2026,Sligo University Hospital,7.0,1.0,8.0,green,31.0,26,red,,
