Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
06/04/2023,UH Limerick,28,36,64,30,18,11,,HSE Mid West
06/04/2023,Galway University Hospital,37,14,51,25,27,15,,HSE West & North West
06/04/2023,Letterkenny University Hospital,13,7,20,18,18,4,,HSE West & North West
06/04/2023,HSE Dublin and South East Total,133,69,202,120,190,44,0,
06/04/2023,Portiuncula University Hospital,5,0,5,1,7,,,HSE West & North West
06/04/2023,Sligo University Hospital,14,9,23,12,8,10,,HSE West & North West
06/04/2023,National Total,315,91,406,288,534,76,Unnamed: 20_level_1,
07/04/2023,Cavan General Hospital,-1,1,0,2,3,,,HSE Dublin & North East
07/04/2023,Connolly Hospital,0,0,0,27,13,,,HSE Dublin & North East
07/04/2023,Mater Misericordiae University Hospital,30,,30,0,53,2,,HSE Dublin & North East
07/04/2023,Our Lady of Lourdes Hospital,2,0,2,10,31,,,HSE Dublin & North East
07/04/2023,Our Lady's Hospital Navan,1,0,1,0,2,,,HSE Dublin & North East
07/04/2023,CHI at Crumlin,7,,7,,3,,,HSE Dublin & Midlands
07/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
07/04/2023,HSE Dublin and North East Total,46,1,47,55,126,2,0,
07/04/2023,MRH Mullingar,3,0,3,0,0,,,HSE Dublin & Midlands
07/04/2023,MRH Portlaoise,0,0,0,0,7,,,HSE Dublin & Midlands
07/04/2023,MRH Tullamore,0,0,0,0,4,,,HSE Dublin & Midlands
07/04/2023,Naas General Hospital,5,0,5,0,16,1,,HSE Dublin & Midlands
07/04/2023,St. James's Hospital,20,0,20,6,58,3,,HSE Dublin & Midlands
07/04/2023,Tallaght University Hospital,20,0,20,0,46,6,,HSE Dublin & Midlands
07/04/2023,St Luke's General Hospital Kilkenny,8,0,8,12,9,2,,
07/04/2023,St. Vincent's University Hospital,11,,11,22,44,,,HSE Dublin & South East
07/04/2023,Tipperary University Hospital,0,0,0,10,5,,,HSE Dublin & South East
07/04/2023,HSE Dublin and Midlands Total,71,0,71,50,192,13,0,
07/04/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
07/04/2023,Cork University Hospital,19,9,28,22,58,4,,HSE South West
07/04/2023,Mercy University Hospital,11,,11,7,22,2,,HSE South West
07/04/2023,UH Kerry,4,,4,0,14,,,HSE South West
07/04/2023,UH Limerick,32,35,67,45,19,16,,HSE Mid West
07/04/2023,Galway University Hospital,28,13,41,50,27,17,,HSE West & North West
07/04/2023,Letterkenny University Hospital,6,7,13,5,18,3,,HSE West & North West
07/04/2023,HSE Dublin and South East Total,100,64,164,129,184,42,0,
07/04/2023,Portiuncula University Hospital,2,0,2,2,7,,,HSE West & North West
07/04/2023,Sligo University Hospital,3,12,15,12,8,9,,HSE West & North West
07/04/2023,National Total,229,84,313,261,530,69,Unnamed: 20_level_1,
08/04/2023,Cavan General Hospital,0,0,0,0,3,,,HSE Dublin & North East
08/04/2023,Connolly Hospital,0,0,0,12,13,,,HSE Dublin & North East
08/04/2023,Mater Misericordiae University Hospital,8,,8,0,53,,,HSE Dublin & North East
08/04/2023,Our Lady of Lourdes Hospital,0,0,0,4,31,,,HSE Dublin & North East
08/04/2023,Our Lady's Hospital Navan,0,,0,0,2,,,HSE Dublin & North East
08/04/2023,CHI at Crumlin,0,,0,,3,,,HSE Dublin & Midlands
08/04/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
08/04/2023,HSE Dublin and North East Total,9,0,9,16,128,0,0,
08/04/2023,MRH Mullingar,0,0,0,0,0,,,HSE Dublin & Midlands
08/04/2023,MRH Portlaoise,0,0,0,0,7,,,HSE Dublin & Midlands
08/04/2023,MRH Tullamore,0,0,0,0,3,,,HSE Dublin & Midlands
08/04/2023,Naas General Hospital,0,0,0,0,10,,,HSE Dublin & Midlands
08/04/2023,St. James's Hospital,14,0,14,0,58,1,,HSE Dublin & Midlands
08/04/2023,Tallaght University Hospital,5,,5,0,47,2,,HSE Dublin & Midlands
08/04/2023,St Luke's General Hospital Kilkenny,0,0,0,0,14,,,
08/04/2023,St. Vincent's University Hospital,6,0,6,20,44,,,HSE Dublin & South East
08/04/2023,Tipperary University Hospital,0,0,0,0,5,,,HSE Dublin & South East
08/04/2023,HSE Dublin and Midlands Total,32,0,32,20,191,3,0,
08/04/2023,Wexford General Hospital,0,0,0,0,4,,,HSE Dublin & South East
08/04/2023,Cork University Hospital,12,3,15,14,57,1,,HSE South West
08/04/2023,Mercy University Hospital,6,0,6,0,23,,,HSE South West
08/04/2023,UH Kerry,7,0,7,8,13,,,HSE South West
08/04/2023,UH Limerick,8,10,18,11,11,5,,HSE Mid West
08/04/2023,Galway University Hospital,11,6,17,22,27,3,,HSE West & North West
08/04/2023,Letterkenny University Hospital,7,7,14,9,18,,,HSE West & North West
08/04/2023,HSE Dublin and South East Total,51,26,77,64,174,9,0,
08/04/2023,Portiuncula University Hospital,5,0,5,0,7,,,HSE West & North West
08/04/2023,Sligo University Hospital,13,,13,0,11,1,,HSE West & North West
08/04/2023,National Total,123,33,156,100,524,13,Unnamed: 20_level_1,
09/04/2023,Cavan General Hospital,1,0,1,0,3,,,HSE Dublin & North East
09/04/2023,Connolly Hospital,0,0,0,14,13,,,HSE Dublin & North East
09/04/2023,Mater Misericordiae University Hospital,4,,4,0,53,,,HSE Dublin & North East
09/04/2023,Our Lady of Lourdes Hospital,0,0,0,0,31,,,HSE Dublin & North East
09/04/2023,Our Lady's Hospital Navan,0,0,0,0,2,,,HSE Dublin & North East
09/04/2023,CHI at Crumlin,1,,1,,3,,,HSE Dublin & Midlands
09/04/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
09/04/2023,HSE Dublin and North East Total,7,0,7,14,128,0,0,
09/04/2023,MRH Mullingar,2,,2,0,0,,,HSE Dublin & Midlands
09/04/2023,MRH Portlaoise,1,0,1,0,7,,,HSE Dublin & Midlands
09/04/2023,MRH Tullamore,0,0,0,0,3,,,HSE Dublin & Midlands
09/04/2023,Naas General Hospital,0,0,0,0,10,,,HSE Dublin & Midlands
09/04/2023,St. James's Hospital,7,0,7,0,58,,,HSE Dublin & Midlands
09/04/2023,Tallaght University Hospital,8,,8,0,47,1,,HSE Dublin & Midlands
09/04/2023,St Luke's General Hospital Kilkenny,0,5,5,11,14,2,,
09/04/2023,St. Vincent's University Hospital,6,0,6,20,44,,,HSE Dublin & South East
09/04/2023,Tipperary University Hospital,0,0,0,0,5,,,HSE Dublin & South East
09/04/2023,HSE Dublin and Midlands Total,23,8,31,31,191,3,0,
09/04/2023,Wexford General Hospital,0,0,0,0,4,,,HSE Dublin & South East
09/04/2023,Cork University Hospital,36,0,36,15,57,2,,HSE South West
09/04/2023,Mercy University Hospital,2,0,2,0,23,1,,HSE South West
09/04/2023,UH Kerry,10,0,10,10,13,1,,HSE South West
09/04/2023,UH Limerick,12,,12,11,11,4,,HSE Mid West
09/04/2023,Galway University Hospital,12,1,13,22,27,1,,HSE West & North West
09/04/2023,Letterkenny University Hospital,8,4,12,6,18,3,,HSE West & North West
09/04/2023,HSE Dublin and South East Total,80,5,85,64,174,12,0,
09/04/2023,Portiuncula University Hospital,5,0,5,5,7,3,,HSE West & North West
09/04/2023,Sligo University Hospital,11,,11,6,11,5,,HSE West & North West
09/04/2023,National Total,136,20,156,134,524,30,Unnamed: 20_level_1,
10/04/2023,Cavan General Hospital,0,0,0,4,3,,,HSE Dublin & North East
10/04/2023,Connolly Hospital,0,0,0,17,13,,,HSE Dublin & North East
10/04/2023,Mater Misericordiae University Hospital,18,,18,0,53,,,HSE Dublin & North East
10/04/2023,Our Lady of Lourdes Hospital,3,0,3,1,31,,,HSE Dublin & North East
10/04/2023,Our Lady's Hospital Navan,1,,1,0,2,,,HSE Dublin & North East
10/04/2023,CHI at Crumlin,2,,2,,3,,,HSE Dublin & Midlands
10/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
10/04/2023,HSE Dublin and North East Total,24,0,24,46,128,0,0,
10/04/2023,MRH Mullingar,10,0,10,0,0,,,HSE Dublin & Midlands
10/04/2023,MRH Portlaoise,1,,1,0,7,,,HSE Dublin & Midlands
10/04/2023,MRH Tullamore,0,,0,0,3,,,HSE Dublin & Midlands
10/04/2023,Naas General Hospital,3,0,3,0,10,,,HSE Dublin & Midlands
10/04/2023,St. James's Hospital,13,0,13,0,58,,,HSE Dublin & Midlands
10/04/2023,Tallaght University Hospital,22,0,22,0,47,1,,HSE Dublin & Midlands
10/04/2023,St Luke's General Hospital Kilkenny,0,9,9,10,14,4,,
10/04/2023,St. Vincent's University Hospital,17,0,17,22,44,,,HSE Dublin & South East
10/04/2023,Tipperary University Hospital,0,,0,0,5,,,HSE Dublin & South East
10/04/2023,HSE Dublin and Midlands Total,70,9,79,32,191,5,0,
10/04/2023,Wexford General Hospital,0,0,0,6,4,,,HSE Dublin & South East
10/04/2023,Cork University Hospital,12,2,14,20,57,1,,HSE South West
10/04/2023,Mercy University Hospital,4,0,4,0,23,,,HSE South West
10/04/2023,UH Kerry,24,0,24,12,13,6,,HSE South West
10/04/2023,UH Limerick,18,25,43,14,11,7,,HSE Mid West
10/04/2023,Galway University Hospital,24,5,29,22,27,4,,HSE West & North West
10/04/2023,Letterkenny University Hospital,8,6,14,8,18,5,,HSE West & North West
10/04/2023,HSE Dublin and South East Total,90,38,128,117,174,23,0,
10/04/2023,Portiuncula University Hospital,4,0,4,6,7,3,,HSE West & North West
10/04/2023,Sligo University Hospital,0,15,15,8,11,7,,HSE West & North West
10/04/2023,National Total,200,69,269,226,524,47,Unnamed: 20_level_1,
11/04/2023,Cavan General Hospital,5,1,6,1,1,,,HSE Dublin & North East
11/04/2023,Connolly Hospital,0,0,0,16,13,,,HSE Dublin & North East
11/04/2023,Mater Misericordiae University Hospital,25,,25,0,53,2,,HSE Dublin & North East
11/04/2023,Our Lady of Lourdes Hospital,7,0,7,10,31,,,HSE Dublin & North East
11/04/2023,Our Lady's Hospital Navan,0,,0,4,2,,,HSE Dublin & North East
11/04/2023,CHI at Crumlin,1,,1,,3,,,HSE Dublin & Midlands
11/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
11/04/2023,HSE Dublin and North East Total,38,1,39,31,126,2,0,
11/04/2023,MRH Mullingar,14,,14,0,0,4,,HSE Dublin & Midlands
11/04/2023,MRH Portlaoise,0,0,0,0,7,,,HSE Dublin & Midlands
11/04/2023,MRH Tullamore,0,0,0,0,3,,,HSE Dublin & Midlands
11/04/2023,Naas General Hospital,2,3,5,3,10,1,,HSE Dublin & Midlands
11/04/2023,St. James's Hospital,27,0,27,0,58,3,,HSE Dublin & Midlands
11/04/2023,Tallaght University Hospital,39,,39,12,47,10,,HSE Dublin & Midlands
11/04/2023,St Luke's General Hospital Kilkenny,18,6,24,52,14,13,,
11/04/2023,St. Vincent's University Hospital,31,0,31,20,44,3,,HSE Dublin & South East
11/04/2023,Tipperary University Hospital,2,,2,6,5,,,HSE Dublin & South East
11/04/2023,HSE Dublin and Midlands Total,134,9,143,93,191,34,0,
11/04/2023,Wexford General Hospital,0,1,1,4,4,,,HSE Dublin & South East
11/04/2023,Cork University Hospital,26,9,35,25,57,1,,HSE South West
11/04/2023,Mercy University Hospital,10,0,10,0,23,2,,HSE South West
11/04/2023,UH Kerry,16,0,16,12,13,10,,HSE South West
11/04/2023,UH Limerick,20,35,55,49,11,5,,HSE Mid West
11/04/2023,Galway University Hospital,21,4,25,22,27,8,,HSE West & North West
11/04/2023,Letterkenny University Hospital,15,,15,18,18,5,,HSE West & North West
11/04/2023,HSE Dublin and South East Total,108,49,157,130,174,31,0,
11/04/2023,Portiuncula University Hospital,8,0,8,6,7,1,,HSE West & North West
11/04/2023,Sligo University Hospital,8,12,20,11,11,11,,HSE West & North West
11/04/2023,National Total,313,84,397,288,522,93,Unnamed: 20_level_1,
12/04/2023,Cavan General Hospital,2,,2,1,1,,,HSE Dublin & North East
12/04/2023,Connolly Hospital,2,0,2,23,13,,,HSE Dublin & North East
12/04/2023,Mater Misericordiae University Hospital,30,,30,0,49,,,HSE Dublin & North East
12/04/2023,Our Lady of Lourdes Hospital,0,,0,6,32,,,HSE Dublin & North East
12/04/2023,Our Lady's Hospital Navan,1,,1,0,2,,,HSE Dublin & North East
12/04/2023,CHI at Crumlin,5,,5,,3,,,HSE Dublin & Midlands
12/04/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
12/04/2023,HSE Dublin and North East Total,41,0,41,30,124,0,0,
12/04/2023,MRH Mullingar,12,0,12,0,0,,,HSE Dublin & Midlands
12/04/2023,MRH Portlaoise,0,0,0,0,6,,,HSE Dublin & Midlands
12/04/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
12/04/2023,Naas General Hospital,11,1,12,1,10,,,HSE Dublin & Midlands
12/04/2023,St. James's Hospital,43,0,43,0,54,7,,HSE Dublin & Midlands
12/04/2023,Tallaght University Hospital,35,0,35,10,43,19,,HSE Dublin & Midlands
12/04/2023,St Luke's General Hospital Kilkenny,14,6,20,47,13,5,,
12/04/2023,St. Vincent's University Hospital,35,,35,21,40,4,,HSE Dublin & South East
12/04/2023,Tipperary University Hospital,0,0,0,12,4,,,HSE Dublin & South East
12/04/2023,HSE Dublin and Midlands Total,150,7,157,91,178,35,0,
12/04/2023,Wexford General Hospital,-3,3,0,0,4,,,HSE Dublin & South East
12/04/2023,Cork University Hospital,34,15,49,15,62,8,,HSE South West
12/04/2023,Mercy University Hospital,27,,27,7,22,6,,HSE South West
12/04/2023,UH Kerry,15,0,15,0,15,2,,HSE South West
12/04/2023,UH Limerick,13,34,47,40,10,3,,HSE Mid West
12/04/2023,Galway University Hospital,16,10,26,36,26,1,,HSE West & North West
12/04/2023,Letterkenny University Hospital,11,6,17,9,21,4,,HSE West & North West
12/04/2023,HSE Dublin and South East Total,113,68,181,107,177,24,0,
12/04/2023,Portiuncula University Hospital,2,0,2,6,6,,,HSE West & North West
12/04/2023,Sligo University Hospital,15,13,28,9,11,7,,HSE West & North West
12/04/2023,National Total,351,88,439,260,508,78,Unnamed: 20_level_1,
13/04/2023,Cavan General Hospital,-1,1,0,1,1,,,HSE Dublin & North East
13/04/2023,Connolly Hospital,0,0,0,28,13,,,HSE Dublin & North East
13/04/2023,Mater Misericordiae University Hospital,21,,21,0,44,,,HSE Dublin & North East
13/04/2023,Our Lady of Lourdes Hospital,0,0,0,8,26,,,HSE Dublin & North East
13/04/2023,Our Lady's Hospital Navan,0,0,0,0,2,,,HSE Dublin & North East
13/04/2023,CHI at Crumlin,5,,5,,3,,,HSE Dublin & Midlands
13/04/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
13/04/2023,HSE Dublin and North East Total,26,1,27,37,113,0,0,
13/04/2023,MRH Mullingar,8,0,8,0,0,1,,HSE Dublin & Midlands
13/04/2023,MRH Portlaoise,0,0,0,0,8,,,HSE Dublin & Midlands
13/04/2023,MRH Tullamore,0,,0,0,5,,,HSE Dublin & Midlands
13/04/2023,Naas General Hospital,8,3,11,3,11,,,HSE Dublin & Midlands
13/04/2023,St. James's Hospital,30,0,30,0,61,11,,HSE Dublin & Midlands
13/04/2023,Tallaght University Hospital,54,0,54,20,42,18,,HSE Dublin & Midlands
13/04/2023,St Luke's General Hospital Kilkenny,23,,23,39,14,10,,
13/04/2023,St. Vincent's University Hospital,38,0,38,20,39,9,,HSE Dublin & South East
13/04/2023,Tipperary University Hospital,0,,0,10,3,,,HSE Dublin & South East
13/04/2023,HSE Dublin and Midlands Total,163,3,166,92,186,49,0,
13/04/2023,Wexford General Hospital,0,0,0,5,6,,,HSE Dublin & South East
13/04/2023,Cork University Hospital,33,12,45,21,72,13,,HSE South West
13/04/2023,Mercy University Hospital,28,0,28,8,20,11,,HSE South West
13/04/2023,UH Kerry,9,0,9,13,18,1,,HSE South West
13/04/2023,UH Limerick,24,26,50,35,15,4,,HSE Mid West
13/04/2023,Galway University Hospital,38,12,50,22,28,15,,HSE West & North West
13/04/2023,Letterkenny University Hospital,10,7,17,18,22,5,,HSE West & North West
13/04/2023,HSE Dublin and South East Total,142,57,199,122,200,49,0,
13/04/2023,Portiuncula University Hospital,7,0,7,6,7,1,,HSE West & North West
13/04/2023,Sligo University Hospital,1,11,12,9,11,4,,HSE West & North West
13/04/2023,National Total,355,81,436,282,528,111,Unnamed: 20_level_1,
14/04/2023,Cavan General Hospital,0,0,0,1,1,,,HSE Dublin & North East
14/04/2023,Connolly Hospital,1,0,1,19,13,,,HSE Dublin & North East
14/04/2023,Mater Misericordiae University Hospital,20,,20,0,44,,,HSE Dublin & North East
14/04/2023,Our Lady of Lourdes Hospital,3,0,3,5,25,,,HSE Dublin & North East
14/04/2023,Our Lady's Hospital Navan,0,0,0,0,2,,,HSE Dublin & North East
14/04/2023,CHI at Crumlin,5,,5,,3,,,HSE Dublin & Midlands
14/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
14/04/2023,HSE Dublin and North East Total,29,0,29,25,118,0,0,
14/04/2023,MRH Mullingar,4,0,4,0,0,1,,HSE Dublin & Midlands
14/04/2023,MRH Portlaoise,0,0,0,0,9,,,HSE Dublin & Midlands
14/04/2023,MRH Tullamore,0,0,0,0,6,,,HSE Dublin & Midlands
14/04/2023,Naas General Hospital,10,3,13,3,16,1,,HSE Dublin & Midlands
14/04/2023,St. James's Hospital,24,0,24,0,59,5,,HSE Dublin & Midlands
14/04/2023,Tallaght University Hospital,33,,33,18,41,9,,HSE Dublin & Midlands
14/04/2023,St Luke's General Hospital Kilkenny,12,1,13,13,14,8,,
14/04/2023,St. Vincent's University Hospital,27,,27,32,42,3,,HSE Dublin & South East
14/04/2023,Tipperary University Hospital,2,,2,12,2,,,HSE Dublin & South East
14/04/2023,HSE Dublin and Midlands Total,119,4,123,78,192,27,0,
14/04/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
14/04/2023,Cork University Hospital,33,,33,15,64,7,,HSE South West
14/04/2023,Mercy University Hospital,35,0,35,8,22,15,,HSE South West
14/04/2023,UH Kerry,6,0,6,13,18,,,HSE South West
14/04/2023,UH Limerick,15,23,38,52,13,5,,HSE Mid West
14/04/2023,Galway University Hospital,38,16,54,23,28,19,,HSE West & North West
14/04/2023,Letterkenny University Hospital,10,,10,17,24,3,,HSE West & North West
14/04/2023,HSE Dublin and South East Total,137,39,176,128,193,49,0,
14/04/2023,Portiuncula University Hospital,5,0,5,6,6,,,HSE West & North West
14/04/2023,Sligo University Hospital,3,9,12,7,11,6,,HSE West & North West
14/04/2023,National Total,306,62,368,260,532,91,Unnamed: 20_level_1,
15/04/2023,Cavan General Hospital,0,0,0,5,1,,,HSE Dublin & North East
15/04/2023,Connolly Hospital,1,0,1,14,13,,,HSE Dublin & North East
15/04/2023,Mater Misericordiae University Hospital,7,,7,0,35,,,HSE Dublin & North East
15/04/2023,Our Lady of Lourdes Hospital,0,0,0,5,24,,,HSE Dublin & North East
15/04/2023,Our Lady's Hospital Navan,0,,0,0,2,,,HSE Dublin & North East
15/04/2023,CHI at Crumlin,4,,4,,3,,,HSE Dublin & Midlands
15/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
15/04/2023,HSE Dublin and North East Total,12,0,12,24,106,0,0,
15/04/2023,MRH Mullingar,3,0,3,0,0,,,HSE Dublin & Midlands
15/04/2023,MRH Portlaoise,0,0,0,0,8,,,HSE Dublin & Midlands
15/04/2023,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
15/04/2023,Naas General Hospital,6,4,10,0,16,,,HSE Dublin & Midlands
15/04/2023,St. James's Hospital,6,0,6,0,60,,,HSE Dublin & Midlands
15/04/2023,Tallaght University Hospital,16,0,16,13,39,2,,HSE Dublin & Midlands
15/04/2023,St Luke's General Hospital Kilkenny,11,2,13,15,13,3,,
15/04/2023,St. Vincent's University Hospital,12,,12,32,42,,,HSE Dublin & South East
15/04/2023,Tipperary University Hospital,1,,1,12,2,,,HSE Dublin & South East
15/04/2023,HSE Dublin and Midlands Total,62,6,68,72,190,5,0,
15/04/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
15/04/2023,Cork University Hospital,25,6,31,14,63,4,,HSE South West
15/04/2023,Mercy University Hospital,21,0,21,10,21,10,,HSE South West
15/04/2023,UH Kerry,4,0,4,13,16,,,HSE South West
15/04/2023,UH Limerick,14,7,21,27,10,,,HSE Mid West
15/04/2023,Galway University Hospital,18,1,19,22,28,,,HSE West & North West
15/04/2023,Letterkenny University Hospital,7,,7,0,21,2,,HSE West & North West
15/04/2023,HSE Dublin and South East Total,89,14,103,119,181,16,0,
15/04/2023,Portiuncula University Hospital,1,0,1,0,6,,,HSE West & North West
15/04/2023,Sligo University Hospital,13,,13,0,11,3,,HSE West & North West
15/04/2023,National Total,188,27,215,229,507,30,Unnamed: 20_level_1,
16/04/2023,Cavan General Hospital,6,0,6,10,1,,,HSE Dublin & North East
16/04/2023,Connolly Hospital,1,,1,23,13,,,HSE Dublin & North East
16/04/2023,Mater Misericordiae University Hospital,8,,8,0,35,,,HSE Dublin & North East
16/04/2023,Our Lady of Lourdes Hospital,0,0,0,2,24,,,HSE Dublin & North East
16/04/2023,Our Lady's Hospital Navan,0,,0,0,2,,,HSE Dublin & North East
16/04/2023,CHI at Crumlin,7,,7,,3,,,HSE Dublin & Midlands
16/04/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
16/04/2023,HSE Dublin and North East Total,24,0,24,51,106,0,0,
16/04/2023,MRH Mullingar,3,0,3,0,0,1,,HSE Dublin & Midlands
16/04/2023,MRH Portlaoise,2,0,2,0,8,,,HSE Dublin & Midlands
16/04/2023,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
16/04/2023,Naas General Hospital,20,4,24,0,16,4,,HSE Dublin & Midlands
16/04/2023,St. James's Hospital,6,0,6,0,60,,,HSE Dublin & Midlands
16/04/2023,Tallaght University Hospital,21,0,21,16,39,7,,HSE Dublin & Midlands
16/04/2023,St Luke's General Hospital Kilkenny,10,7,17,39,13,10,,
16/04/2023,St. Vincent's University Hospital,18,,18,32,42,,,HSE Dublin & South East
16/04/2023,Tipperary University Hospital,9,,9,12,2,,,HSE Dublin & South East
16/04/2023,HSE Dublin and Midlands Total,95,11,106,99,190,22,0,
16/04/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
16/04/2023,Cork University Hospital,22,11,33,21,63,,,HSE South West
16/04/2023,Mercy University Hospital,15,,15,11,21,4,,HSE South West
16/04/2023,UH Kerry,6,0,6,12,16,1,,HSE South West
16/04/2023,UH Limerick,14,21,35,41,10,5,,HSE Mid West
16/04/2023,Galway University Hospital,18,2,20,22,24,1,,HSE West & North West
16/04/2023,Letterkenny University Hospital,16,,16,2,21,4,,HSE West & North West
16/04/2023,HSE Dublin and South East Total,91,34,125,142,177,15,0,
16/04/2023,Portiuncula University Hospital,1,1,2,1,6,,,HSE West & North West
16/04/2023,Sligo University Hospital,18,,18,0,11,7,,HSE West & North West
16/04/2023,National Total,253,55,308,307,503,57,Unnamed: 20_level_1,
17/04/2023,Cavan General Hospital,7,0,7,3,1,,,HSE Dublin & North East
