Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
19/03/2025,Portiuncula University Hospital,1,0,1,1,4,,
19/03/2025,Roscommon University Hospital,,,,,7,,
19/03/2025,Sligo University Hospital,9,5,14,13,33,1,
19/03/2025,HSE West and North West Total,44,34,78,60,132,15,0
19/03/2025,National Total,216,89,305,385,411,34,1
20/03/2025,Beaumont Hospital,9,0,9,19,14,,
20/03/2025,Cavan General Hospital,0,0,0,3,0,,
20/03/2025,Connolly Hospital,0,0,0,4,6,,
20/03/2025,Louth County Hospital,,,,,0,,
20/03/2025,Mater Misericordiae University Hospital,8,0,8,18,14,,
20/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
20/03/2025,Our Lady of Lourdes Hospital,6,0,6,24,9,,
20/03/2025,Our Lady's Hospital Navan,4,0,4,13,3,,
20/03/2025,HSE Dublin and North East Total,27,0,27,81,47,0,0
20/03/2025,CHI at Crumlin,1,,1,,4,,
20/03/2025,CHI at Tallaght,2,0,2,,0,,
20/03/2025,CHI at Temple Street,3,,3,,2,,
20/03/2025,MRH Mullingar,1,0,1,0,5,,
20/03/2025,MRH Portlaoise,0,0,0,0,5,,
20/03/2025,MRH Tullamore,0,0,0,28,7,,
20/03/2025,Naas General Hospital,14,0,14,17,10,5,
20/03/2025,St. James's Hospital,1,0,1,8,29,,
20/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
20/03/2025,Tallaght University Hospital,12,0,12,28,10,2,
20/03/2025,HSE Dublin and Midlands Total,34,0,34,81,72,7,0
20/03/2025,National Rehabilitation Hospital,,,,,7,,
20/03/2025,St. Columcille's Hospital,,,,,2,,
20/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,12,,
20/03/2025,St. Michael's Hospital,,,,,4,,
20/03/2025,St. Vincent's University Hospital,14,0,14,40,18,1,
20/03/2025,Tipperary University Hospital,3,0,3,4,13,,
20/03/2025,UH Waterford,0,0,0,8,24,,
20/03/2025,Wexford General Hospital,6,4,10,26,6,,
20/03/2025,HSE Dublin and South East Total,23,4,27,78,86,1,0
20/03/2025,Bantry General Hospital,,,,,2,,
20/03/2025,Cork University Hospital,26,7,33,23,17,1,1
20/03/2025,Mallow General Hospital,,,,,3,,
20/03/2025,Mercy University Hospital,15,6,21,16,18,5,
20/03/2025,South Infirmary Victoria University Hospital,,,,,1,,
20/03/2025,UH Kerry,8,0,8,10,17,3,
20/03/2025,HSE South West Total,49,13,62,49,58,9,1
20/03/2025,Ennis Hospital,,,,,5,,
20/03/2025,Nenagh Hospital,,,,,3,,
20/03/2025,St. John's Hospital Limerick,,,,,6,,
20/03/2025,UH Limerick,3,28,31,42,6,10,
20/03/2025,HSE Mid West Total,3,28,31,42,20,10,0
20/03/2025,Galway University Hospital,9,7,16,22,44,1,
20/03/2025,Letterkenny University Hospital,15,9,24,16,38,5,
20/03/2025,Mayo University Hospital,1,10,11,7,11,4,
20/03/2025,Portiuncula University Hospital,0,0,0,0,4,,
20/03/2025,Roscommon University Hospital,,,,,9,,
20/03/2025,Sligo University Hospital,3,10,13,13,32,4,
20/03/2025,HSE West and North West Total,28,36,64,58,138,14,0
20/03/2025,National Total,164,81,245,389,421,41,1
21/03/2025,Beaumont Hospital,0,0,0,16,12,,
21/03/2025,Cavan General Hospital,1,0,1,1,0,,
21/03/2025,Connolly Hospital,0,0,0,0,5,,
21/03/2025,Louth County Hospital,,,,,0,,
21/03/2025,Mater Misericordiae University Hospital,6,0,6,20,15,,
21/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
21/03/2025,Our Lady of Lourdes Hospital,7,0,7,26,9,,
21/03/2025,Our Lady's Hospital Navan,1,0,1,11,1,,
21/03/2025,HSE Dublin and North East Total,15,0,15,74,43,0,0
21/03/2025,CHI at Crumlin,11,,11,0,4,,
21/03/2025,CHI at Tallaght,1,,1,0,0,,
21/03/2025,CHI at Temple Street,1,,1,1,2,,
21/03/2025,MRH Mullingar,1,0,1,0,5,,
21/03/2025,MRH Portlaoise,5,0,5,0,4,,
21/03/2025,MRH Tullamore,0,0,0,18,7,,
21/03/2025,Naas General Hospital,19,1,20,17,7,2,
21/03/2025,St. James's Hospital,0,0,0,8,26,,
21/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
21/03/2025,Tallaght University Hospital,12,0,12,28,10,1,
21/03/2025,HSE Dublin and Midlands Total,50,1,51,72,65,3,0
21/03/2025,National Rehabilitation Hospital,,,,,7,,
21/03/2025,St. Columcille's Hospital,,,,,2,,
21/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,12,,
21/03/2025,St. Michael's Hospital,,,,,4,,
21/03/2025,St. Vincent's University Hospital,14,0,14,40,19,3,
21/03/2025,Tipperary University Hospital,7,0,7,4,13,,
21/03/2025,UH Waterford,0,0,0,8,29,,
21/03/2025,Wexford General Hospital,4,5,9,26,7,2,
21/03/2025,HSE Dublin and South East Total,25,5,30,78,93,5,0
21/03/2025,Bantry General Hospital,,,,,1,,
21/03/2025,Cork University Hospital,20,7,27,18,19,2,
21/03/2025,Mallow General Hospital,,,,,3,,
21/03/2025,Mercy University Hospital,4,4,8,17,17,,
21/03/2025,South Infirmary Victoria University Hospital,,,,,1,,
21/03/2025,UH Kerry,8,0,8,9,18,,
21/03/2025,HSE South West Total,32,11,43,44,59,2,0
21/03/2025,Ennis Hospital,,,,,5,,
21/03/2025,Nenagh Hospital,,,,,3,,
21/03/2025,St. John's Hospital Limerick,,,,,6,,
21/03/2025,UH Limerick,9,35,44,48,6,2,
21/03/2025,HSE Mid West Total,9,35,44,48,20,2,0
21/03/2025,Galway University Hospital,4,3,7,20,42,2,
21/03/2025,Letterkenny University Hospital,9,9,18,20,34,7,
21/03/2025,Mayo University Hospital,0,8,8,4,10,3,
21/03/2025,Portiuncula University Hospital,1,0,1,0,3,,
21/03/2025,Roscommon University Hospital,,,,,7,,
21/03/2025,Sligo University Hospital,4,10,14,14,34,6,
21/03/2025,HSE West and North West Total,18,30,48,58,130,18,0
21/03/2025,National Total,149,82,231,374,410,30,0
22/03/2025,Beaumont Hospital,3,0,3,0,10,,
22/03/2025,Cavan General Hospital,0,0,0,3,0,,
22/03/2025,Connolly Hospital,0,0,0,0,5,,
22/03/2025,Louth County Hospital,,,,,0,,
22/03/2025,Mater Misericordiae University Hospital,10,0,10,15,15,,
22/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
22/03/2025,Our Lady of Lourdes Hospital,0,0,0,17,9,,
22/03/2025,Our Lady's Hospital Navan,0,0,0,11,1,,
22/03/2025,HSE Dublin and North East Total,13,0,13,46,41,0,0
22/03/2025,CHI at Crumlin,1,0,1,0,4,,
22/03/2025,CHI at Tallaght,1,,1,0,0,,
22/03/2025,CHI at Temple Street,2,0,2,0,2,,
22/03/2025,MRH Mullingar,1,0,1,0,5,,
22/03/2025,MRH Portlaoise,10,0,10,0,5,,
22/03/2025,MRH Tullamore,0,0,0,0,7,,
22/03/2025,Naas General Hospital,7,0,7,0,7,2,
22/03/2025,St. James's Hospital,6,0,6,7,26,,
22/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
22/03/2025,Tallaght University Hospital,9,0,9,23,8,,
22/03/2025,HSE Dublin and Midlands Total,37,0,37,30,64,2,0
22/03/2025,National Rehabilitation Hospital,,,,,6,,
22/03/2025,St. Columcille's Hospital,,,,,2,,
22/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
22/03/2025,St. Michael's Hospital,,,,,4,,
22/03/2025,St. Vincent's University Hospital,8,0,8,30,17,,
22/03/2025,Tipperary University Hospital,0,,0,1,13,,
22/03/2025,UH Waterford,0,0,0,0,25,,
22/03/2025,Wexford General Hospital,6,1,7,14,8,,
22/03/2025,HSE Dublin and South East Total,14,1,15,45,86,0,0
22/03/2025,Bantry General Hospital,,,,,1,,
22/03/2025,Cork University Hospital,10,1,11,16,20,,
22/03/2025,Mallow General Hospital,,,,,2,,
22/03/2025,Mercy University Hospital,7,0,7,16,18,2,
22/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
22/03/2025,UH Kerry,7,0,7,0,15,,
22/03/2025,HSE South West Total,24,1,25,32,59,2,0
22/03/2025,Ennis Hospital,,,,,5,,
22/03/2025,Nenagh Hospital,,,,,3,,
22/03/2025,St. John's Hospital Limerick,,,,,6,,
22/03/2025,UH Limerick,3,29,32,35,6,5,
22/03/2025,HSE Mid West Total,3,29,32,35,20,5,0
22/03/2025,Galway University Hospital,6,2,8,0,42,,
22/03/2025,Letterkenny University Hospital,0,4,4,3,29,3,
22/03/2025,Mayo University Hospital,3,6,9,8,7,2,
22/03/2025,Portiuncula University Hospital,0,0,0,0,3,,
22/03/2025,Roscommon University Hospital,,,,,7,,
22/03/2025,Sligo University Hospital,0,0,0,16,33,,
22/03/2025,HSE West and North West Total,9,12,21,27,121,5,0
22/03/2025,National Total,100,43,143,215,391,14,0
23/03/2025,Beaumont Hospital,2,0,2,6,10,,
23/03/2025,Cavan General Hospital,0,0,0,11,0,,
23/03/2025,Connolly Hospital,1,0,1,0,5,,
23/03/2025,Louth County Hospital,,,,,0,,
23/03/2025,Mater Misericordiae University Hospital,12,0,12,19,15,,
23/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
23/03/2025,Our Lady of Lourdes Hospital,7,0,7,18,9,,
23/03/2025,Our Lady's Hospital Navan,0,0,0,12,1,,
23/03/2025,HSE Dublin and North East Total,22,0,22,66,41,0,0
23/03/2025,CHI at Crumlin,1,0,1,0,4,,
23/03/2025,CHI at Tallaght,0,0,0,0,0,,
23/03/2025,CHI at Temple Street,3,,3,0,2,,
23/03/2025,MRH Mullingar,1,0,1,0,5,1,
23/03/2025,MRH Portlaoise,7,0,7,0,5,,
23/03/2025,MRH Tullamore,0,0,0,0,7,,
23/03/2025,Naas General Hospital,12,3,15,19,7,2,
23/03/2025,St. James's Hospital,4,0,4,7,26,,
23/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
23/03/2025,Tallaght University Hospital,9,0,9,31,8,,
23/03/2025,HSE Dublin and Midlands Total,37,3,40,57,64,3,0
23/03/2025,National Rehabilitation Hospital,,,,,6,,
23/03/2025,St. Columcille's Hospital,,,,,2,,
23/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
23/03/2025,St. Michael's Hospital,,,,,4,,
23/03/2025,St. Vincent's University Hospital,14,0,14,30,17,,
23/03/2025,Tipperary University Hospital,0,0,0,3,13,,
23/03/2025,UH Waterford,0,0,0,0,25,,
23/03/2025,Wexford General Hospital,6,2,8,17,8,,
23/03/2025,HSE Dublin and South East Total,20,2,22,50,86,0,0
23/03/2025,Bantry General Hospital,,,,,1,,
23/03/2025,Cork University Hospital,14,0,14,19,20,,
23/03/2025,Mallow General Hospital,,,,,2,,
23/03/2025,Mercy University Hospital,4,0,4,16,18,,
23/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
23/03/2025,UH Kerry,2,0,2,8,15,,
23/03/2025,HSE South West Total,20,0,20,43,59,0,0
23/03/2025,Ennis Hospital,,,,,5,,
23/03/2025,Nenagh Hospital,,,,,3,,
23/03/2025,St. John's Hospital Limerick,,,,,6,,
23/03/2025,UH Limerick,7,30,37,31,6,19,
23/03/2025,HSE Mid West Total,7,30,37,31,20,19,0
23/03/2025,Galway University Hospital,7,1,8,4,42,,
23/03/2025,Letterkenny University Hospital,2,2,4,0,29,,
23/03/2025,Mayo University Hospital,5,9,14,8,7,7,
23/03/2025,Portiuncula University Hospital,1,0,1,0,3,,
23/03/2025,Roscommon University Hospital,,,,,7,,
23/03/2025,Sligo University Hospital,0,2,2,10,33,,
23/03/2025,HSE West and North West Total,15,14,29,22,121,7,0
23/03/2025,National Total,121,49,170,269,391,29,0
24/03/2025,Beaumont Hospital,6,0,6,24,10,,
24/03/2025,Cavan General Hospital,5,0,5,4,0,,
24/03/2025,Connolly Hospital,4,0,4,3,5,,
24/03/2025,Louth County Hospital,,,,,0,,
24/03/2025,Mater Misericordiae University Hospital,10,0,10,24,15,,
24/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
24/03/2025,Our Lady of Lourdes Hospital,15,0,15,25,9,,
24/03/2025,Our Lady's Hospital Navan,0,0,0,21,1,,
24/03/2025,HSE Dublin and North East Total,40,0,40,101,41,0,0
24/03/2025,CHI at Crumlin,3,,3,0,4,,
24/03/2025,CHI at Tallaght,0,0,0,0,0,,
24/03/2025,CHI at Temple Street,3,,3,0,2,,
24/03/2025,MRH Mullingar,0,0,0,14,5,,
24/03/2025,MRH Portlaoise,2,0,2,0,5,,
24/03/2025,MRH Tullamore,0,0,0,22,7,,
24/03/2025,Naas General Hospital,16,3,19,18,7,3,
24/03/2025,St. James's Hospital,9,,9,11,26,,
24/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
24/03/2025,Tallaght University Hospital,25,7,32,31,8,5,
24/03/2025,HSE Dublin and Midlands Total,58,10,68,96,64,8,0
24/03/2025,National Rehabilitation Hospital,,,,,6,,
24/03/2025,St. Columcille's Hospital,,,,,2,,
24/03/2025,St Luke's General Hospital Kilkenny,6,0,6,14,11,,
24/03/2025,St. Michael's Hospital,,,,,4,,
24/03/2025,St. Vincent's University Hospital,20,6,26,36,17,2,1
24/03/2025,Tipperary University Hospital,2,0,2,4,13,,
24/03/2025,UH Waterford,0,0,0,19,25,,
24/03/2025,Wexford General Hospital,5,5,10,28,8,2,
24/03/2025,HSE Dublin and South East Total,33,11,44,101,86,4,1
24/03/2025,Bantry General Hospital,,,,,1,,
24/03/2025,Cork University Hospital,44,8,52,23,20,5,
24/03/2025,Mallow General Hospital,,,,,2,,
24/03/2025,Mercy University Hospital,9,3,12,16,18,1,
24/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
24/03/2025,UH Kerry,6,0,6,8,15,,
24/03/2025,HSE South West Total,59,11,70,47,59,6,0
24/03/2025,Ennis Hospital,,,,,5,,
24/03/2025,Nenagh Hospital,,,,,3,,
24/03/2025,St. John's Hospital Limerick,,,,,6,,
24/03/2025,UH Limerick,8,34,42,27,6,19,
24/03/2025,HSE Mid West Total,8,34,42,27,20,19,0
24/03/2025,Galway University Hospital,8,5,13,22,42,2,
24/03/2025,Letterkenny University Hospital,10,9,19,11,29,5,
24/03/2025,Mayo University Hospital,6,14,20,14,7,12,
24/03/2025,Portiuncula University Hospital,2,0,2,0,3,,
24/03/2025,Roscommon University Hospital,,,,,7,,
24/03/2025,Sligo University Hospital,2,5,7,15,33,,
24/03/2025,HSE West and North West Total,28,33,61,62,121,19,0
24/03/2025,National Total,226,99,325,434,391,56,1
25/03/2025,Beaumont Hospital,11,0,11,22,11,,
25/03/2025,Cavan General Hospital,11,0,11,3,0,,
25/03/2025,Connolly Hospital,0,0,0,3,5,,
25/03/2025,Louth County Hospital,,,,,0,,
25/03/2025,Mater Misericordiae University Hospital,12,0,12,25,14,,
25/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
25/03/2025,Our Lady of Lourdes Hospital,17,0,17,28,9,,
25/03/2025,Our Lady's Hospital Navan,7,0,7,11,1,,
25/03/2025,HSE Dublin and North East Total,58,0,58,92,41,0,0
25/03/2025,CHI at Crumlin,5,0,5,0,4,,
25/03/2025,CHI at Tallaght,2,0,2,0,0,,
25/03/2025,CHI at Temple Street,3,0,3,0,2,,
25/03/2025,MRH Mullingar,5,0,5,14,6,,
25/03/2025,MRH Portlaoise,9,0,9,0,5,,
25/03/2025,MRH Tullamore,0,0,0,19,9,,
25/03/2025,Naas General Hospital,9,4,13,15,6,2,
25/03/2025,St. James's Hospital,15,0,15,11,23,,
25/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
25/03/2025,Tallaght University Hospital,14,4,18,31,9,6,
25/03/2025,HSE Dublin and Midlands Total,62,8,70,90,64,8,0
25/03/2025,National Rehabilitation Hospital,,,,,7,,
25/03/2025,St. Columcille's Hospital,,,,,2,,
25/03/2025,St Luke's General Hospital Kilkenny,0,0,0,7,14,,
25/03/2025,St. Michael's Hospital,,,,,4,,
25/03/2025,St. Vincent's University Hospital,20,1,21,30,17,2,
25/03/2025,Tipperary University Hospital,4,0,4,10,13,,
25/03/2025,UH Waterford,0,0,0,16,25,,
25/03/2025,Wexford General Hospital,2,5,7,29,8,3,
25/03/2025,HSE Dublin and South East Total,26,6,32,92,90,5,0
25/03/2025,Bantry General Hospital,,,,,3,,
25/03/2025,Cork University Hospital,36,8,44,21,22,11,
25/03/2025,Mallow General Hospital,,,,,2,,
25/03/2025,Mercy University Hospital,14,1,15,17,16,2,
25/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
25/03/2025,UH Kerry,7,0,7,9,14,1,
25/03/2025,HSE South West Total,57,9,66,47,60,14,0
25/03/2025,Ennis Hospital,,,,,5,,
25/03/2025,Nenagh Hospital,,,,,3,,
25/03/2025,St. John's Hospital Limerick,,,,,8,,
25/03/2025,UH Limerick,18,36,54,49,6,13,
25/03/2025,HSE Mid West Total,18,36,54,49,22,13,0
25/03/2025,Galway University Hospital,18,6,24,22,38,1,
25/03/2025,Letterkenny University Hospital,12,6,18,11,35,1,
25/03/2025,Mayo University Hospital,4,15,19,12,8,6,
25/03/2025,Portiuncula University Hospital,1,0,1,0,3,,
25/03/2025,Roscommon University Hospital,,,,,7,,
25/03/2025,Sligo University Hospital,13,5,18,15,33,3,
25/03/2025,HSE West and North West Total,48,32,80,60,124,11,0
25/03/2025,National Total,269,91,360,430,401,51,0
26/03/2025,Beaumont Hospital,4,0,4,15,10,,
26/03/2025,Cavan General Hospital,18,0,18,4,0,,
26/03/2025,Connolly Hospital,0,0,0,0,6,,
26/03/2025,Louth County Hospital,,,,,0,,
26/03/2025,Mater Misericordiae University Hospital,26,0,26,19,12,,
26/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
26/03/2025,Our Lady of Lourdes Hospital,17,0,17,22,9,,
26/03/2025,Our Lady's Hospital Navan,0,2,2,13,1,,
26/03/2025,HSE Dublin and North East Total,65,2,67,73,39,0,0
26/03/2025,CHI at Crumlin,2,0,2,0,4,,
26/03/2025,CHI at Tallaght,2,0,2,0,0,,
26/03/2025,CHI at Temple Street,0,0,0,0,2,,
26/03/2025,MRH Mullingar,1,0,1,9,5,,
26/03/2025,MRH Portlaoise,0,0,0,0,6,,
26/03/2025,MRH Tullamore,0,0,0,25,7,,
26/03/2025,Naas General Hospital,16,5,21,18,4,1,
26/03/2025,St. James's Hospital,16,0,16,17,22,,
26/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
26/03/2025,Tallaght University Hospital,23,0,23,31,10,6,
26/03/2025,HSE Dublin and Midlands Total,60,5,65,100,60,7,0
26/03/2025,National Rehabilitation Hospital,,,,,10,,
26/03/2025,St. Columcille's Hospital,,,,,1,,
26/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,12,,
26/03/2025,St. Michael's Hospital,,,,,4,,
26/03/2025,St. Vincent's University Hospital,8,0,8,30,17,,
26/03/2025,Tipperary University Hospital,4,0,4,6,9,1,
26/03/2025,UH Waterford,0,0,0,18,23,,
26/03/2025,Wexford General Hospital,1,0,1,24,8,,
26/03/2025,HSE Dublin and South East Total,13,0,13,78,84,1,0
26/03/2025,Bantry General Hospital,,,,,3,,
26/03/2025,Cork University Hospital,31,7,38,20,23,7,
26/03/2025,Mallow General Hospital,,,,,2,,
26/03/2025,Mercy University Hospital,19,5,24,17,18,6,
26/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
26/03/2025,UH Kerry,9,0,9,8,22,,
26/03/2025,HSE South West Total,59,12,71,45,71,13,0
26/03/2025,Ennis Hospital,,,,,4,,
26/03/2025,Nenagh Hospital,,,,,4,,
26/03/2025,St. John's Hospital Limerick,,,,,8,,
26/03/2025,UH Limerick,15,44,59,54,6,16,
26/03/2025,HSE Mid West Total,15,44,59,54,22,16,0
26/03/2025,Galway University Hospital,22,14,36,22,40,4,1
26/03/2025,Letterkenny University Hospital,9,8,17,11,46,2,
26/03/2025,Mayo University Hospital,3,13,16,9,8,7,
26/03/2025,Portiuncula University Hospital,3,0,3,0,3,,
26/03/2025,Roscommon University Hospital,,,,,7,,
26/03/2025,Sligo University Hospital,10,7,17,13,33,5,
26/03/2025,HSE West and North West Total,47,42,89,55,137,18,1
26/03/2025,National Total,259,105,364,405,413,55,1
27/03/2025,Beaumont Hospital,0,0,0,4,14,,
27/03/2025,Cavan General Hospital,11,0,11,5,0,,
27/03/2025,Connolly Hospital,0,0,0,0,6,,
27/03/2025,Louth County Hospital,,,,,0,,
27/03/2025,Mater Misericordiae University Hospital,11,0,11,30,12,,
27/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
27/03/2025,Our Lady of Lourdes Hospital,23,0,23,31,9,,
27/03/2025,Our Lady's Hospital Navan,0,0,0,20,1,,
27/03/2025,HSE Dublin and North East Total,45,0,45,90,43,0,0
27/03/2025,CHI at Crumlin,9,0,9,0,5,,
27/03/2025,CHI at Tallaght,0,0,0,0,0,,
27/03/2025,CHI at Temple Street,0,0,0,0,2,,
27/03/2025,MRH Mullingar,0,0,0,13,5,,
27/03/2025,MRH Portlaoise,0,0,0,0,6,,
27/03/2025,MRH Tullamore,0,0,0,33,8,,
27/03/2025,Naas General Hospital,23,5,28,16,4,5,
27/03/2025,St. James's Hospital,27,0,27,21,20,,
27/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
27/03/2025,Tallaght University Hospital,17,5,22,31,10,2,
27/03/2025,HSE Dublin and Midlands Total,76,10,86,114,60,7,0
27/03/2025,National Rehabilitation Hospital,,,,,10,,
27/03/2025,St. Columcille's Hospital,,,,,1,,
27/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,12,,
27/03/2025,St. Michael's Hospital,,,,,4,,
27/03/2025,St. Vincent's University Hospital,8,0,8,25,15,,
27/03/2025,Tipperary University Hospital,3,0,3,6,11,1,
27/03/2025,UH Waterford,0,0,0,13,24,,
27/03/2025,Wexford General Hospital,0,2,2,25,9,,
27/03/2025,HSE Dublin and South East Total,11,2,13,69,86,1,0
27/03/2025,Bantry General Hospital,,,,,3,,
27/03/2025,Cork University Hospital,17,6,23,23,28,1,
27/03/2025,Mallow General Hospital,,,,,2,,
27/03/2025,Mercy University Hospital,13,6,19,17,19,2,
27/03/2025,South Infirmary Victoria University Hospital,,,,,3,,
27/03/2025,UH Kerry,1,0,1,6,23,,
27/03/2025,HSE South West Total,31,12,43,46,78,3,0
27/03/2025,Ennis Hospital,,,,,4,,
27/03/2025,Nenagh Hospital,,,,,4,,
27/03/2025,St. John's Hospital Limerick,,,,,8,,
27/03/2025,UH Limerick,17,45,62,55,6,19,1
27/03/2025,HSE Mid West Total,17,45,62,55,22,19,1
27/03/2025,Galway University Hospital,17,11,28,22,40,3,1
27/03/2025,Letterkenny University Hospital,5,6,11,8,45,4,
27/03/2025,Mayo University Hospital,4,8,12,8,9,7,
27/03/2025,Portiuncula University Hospital,0,0,0,0,3,,
27/03/2025,Roscommon University Hospital,,,,,7,,
27/03/2025,Sligo University Hospital,12,5,17,11,27,1,
27/03/2025,HSE West and North West Total,38,30,68,49,131,15,1
27/03/2025,National Total,218,99,317,423,420,45,2
28/03/2025,Beaumont Hospital,0,0,0,2,14,,
28/03/2025,Cavan General Hospital,12,0,12,5,0,1,1
28/03/2025,Connolly Hospital,0,0,0,0,6,,
28/03/2025,Louth County Hospital,,,,,0,,
28/03/2025,Mater Misericordiae University Hospital,6,0,6,25,12,,
28/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
28/03/2025,Our Lady of Lourdes Hospital,22,0,22,27,9,,
28/03/2025,Our Lady's Hospital Navan,0,0,0,7,1,,
28/03/2025,HSE Dublin and North East Total,40,0,40,66,43,1,1
28/03/2025,CHI at Crumlin,3,0,3,0,5,,
28/03/2025,CHI at Tallaght,1,0,1,0,0,,
28/03/2025,CHI at Temple Street,3,0,3,0,2,,
28/03/2025,MRH Mullingar,0,0,0,0,5,,
28/03/2025,MRH Portlaoise,0,0,0,0,4,,
28/03/2025,MRH Tullamore,0,0,0,25,8,,
28/03/2025,Naas General Hospital,11,5,16,11,6,5,1
28/03/2025,St. James's Hospital,9,0,9,21,21,,
28/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,
28/03/2025,Tallaght University Hospital,9,0,9,31,10,3,
28/03/2025,HSE Dublin and Midlands Total,36,5,41,88,61,8,1
28/03/2025,National Rehabilitation Hospital,,,,,11,,
28/03/2025,St. Columcille's Hospital,,,,,1,,
28/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,8,,
28/03/2025,St. Michael's Hospital,,,,,4,,
28/03/2025,St. Vincent's University Hospital,4,0,4,25,14,,
28/03/2025,Tipperary University Hospital,0,0,0,4,14,,
28/03/2025,UH Waterford,0,0,0,12,30,,
28/03/2025,Wexford General Hospital,2,0,2,26,8,,
28/03/2025,HSE Dublin and South East Total,6,0,6,67,90,0,0
28/03/2025,Bantry General Hospital,,,,,5,,
28/03/2025,Cork University Hospital,14,6,20,21,29,,
28/03/2025,Mallow General Hospital,,,,,2,,
28/03/2025,Mercy University Hospital,23,6,29,17,16,7,
28/03/2025,South Infirmary Victoria University Hospital,,,,,2,,
28/03/2025,UH Kerry,0,0,0,6,23,,
28/03/2025,HSE South West Total,37,12,49,44,77,7,0
28/03/2025,Ennis Hospital,,,,,4,,
28/03/2025,Nenagh Hospital,,,,,4,,
28/03/2025,St. John's Hospital Limerick,,,,,8,,
28/03/2025,UH Limerick,17,48,65,37,6,14,
28/03/2025,HSE Mid West Total,17,48,65,37,22,14,0
28/03/2025,Galway University Hospital,24,12,36,22,40,4,2
28/03/2025,Letterkenny University Hospital,6,6,12,10,48,4,
28/03/2025,Mayo University Hospital,4,3,7,6,10,1,
28/03/2025,Portiuncula University Hospital,0,0,0,0,3,,
28/03/2025,Roscommon University Hospital,,,,,6,,
28/03/2025,Sligo University Hospital,8,9,17,12,30,7,
28/03/2025,HSE West and North West Total,42,30,72,50,137,16,2
28/03/2025,National Total,178,95,273,352,430,46,4
